"STATION","NAME","LATITUDE","LONGITUDE","ELEVATION","DATE","REPORT_TYPE","SOURCE","AWND","CDSD","CLDD","DYHF","DailyAverageDryBulbTemperature","DailyAverageStationPressure","DailyAverageWindSpeed","DailyCoolingDegreeDays","DailyDepartureFromNormalAverageTemperature","DailyHeatingDegreeDays","DailyMaximumDryBulbTemperature","DailyMinimumDryBulbTemperature","DailyPeakWindDirection","DailyPeakWindSpeed","DailyPrecipitation","DailySustainedWindDirection","DailySustainedWindSpeed","DailyWeather","HDSD","HTDD","HourlyAltimeterSetting","HourlyDewPointTemperature","HourlyDryBulbTemperature","HourlyPrecipitation","HourlyPresentWeatherType","HourlyPressureChange","HourlyPressureTendency","HourlyRelativeHumidity","HourlySeaLevelPressure","HourlySkyConditions","HourlyStationPressure","HourlyVisibility","HourlyWetBulbTemperature","HourlyWindDirection","HourlyWindGustSpeed","HourlyWindSpeed","MonthlyDaysWithGT001Precip","MonthlyDaysWithGT010Precip","MonthlyDaysWithGT32Temp","MonthlyDaysWithGT90Temp","MonthlyDaysWithLT0Temp","MonthlyDaysWithLT32Temp","MonthlyDepartureFromNormalAverageTemperature","MonthlyDepartureFromNormalCoolingDegreeDays","MonthlyDepartureFromNormalHeatingDegreeDays","MonthlyDepartureFromNormalMaximumTemperature","MonthlyDepartureFromNormalMinimumTemperature","MonthlyDepartureFromNormalPrecipitation","MonthlyGreatestPrecip","MonthlyGreatestPrecipDate","MonthlyMaxSeaLevelPressureValue","MonthlyMaxSeaLevelPressureValueDate","MonthlyMaxSeaLevelPressureValueTime","MonthlyMaximumTemperature","MonthlyMeanTemperature","MonthlyMinSeaLevelPressureValue","MonthlyMinSeaLevelPressureValueDate","MonthlyMinSeaLevelPressureValueTime","MonthlyMinimumTemperature","MonthlySeaLevelPressure","MonthlyStationPressure","MonthlyTotalLiquidPrecipitation","NormalsCoolingDegreeDay","NormalsHeatingDegreeDay","REM","REPORT_TYPE","SOURCE","ShortDurationEndDate005","ShortDurationEndDate010","ShortDurationEndDate015","ShortDurationEndDate020","ShortDurationEndDate030","ShortDurationEndDate045","ShortDurationEndDate060","ShortDurationEndDate080","ShortDurationEndDate100","ShortDurationEndDate120","ShortDurationEndDate150","ShortDurationEndDate180","ShortDurationPrecipitationValue005","ShortDurationPrecipitationValue010","ShortDurationPrecipitationValue015","ShortDurationPrecipitationValue020","ShortDurationPrecipitationValue030","ShortDurationPrecipitationValue045","ShortDurationPrecipitationValue060","ShortDurationPrecipitationValue080","ShortDurationPrecipitationValue100","ShortDurationPrecipitationValue120","ShortDurationPrecipitationValue150","ShortDurationPrecipitationValue180","Sunrise","Sunset","WindEquipmentChangeDate"
"72793524234","SEATTLE BOEING FIELD, WA US","47.54554","-122.31475","7.6","2024-03-02T00:53:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,"29.29","35","39","T","-RA:02 |RA |RA","0.03","5","86","29.29","OVC:08 34","29.26","10.00","37",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET12603/02/24 00:53:02 METAR KBFI 020853Z      KT 10SM -RA OVC034 04/02 A2929 RMK AO2 RAB34 SLP918 P0000 60000 T00390017 55010 (CT)","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,"2007-05-17"
"72793524234","SEATTLE BOEING FIELD, WA US","47.54554","-122.31475","7.6","2024-03-02T01:53:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,"29.28","33","39","T",,,,"79","29.28","OVC:08 55","29.25","10.00","37","000",,"0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET11603/02/24 01:53:02 METAR KBFI 020953Z 00000KT 10SM OVC055 04/01 A2928 RMK AO2 RAE11B30E39 SLP915 P0000 T00390006 (PV)","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,"2007-05-17"
"72793524234","SEATTLE BOEING FIELD, WA US","47.54554","-122.31475","7.6","2024-03-02T02:53:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,"29.29","34","38","0.00",,,,"86","29.28","OVC:08 35","29.26","10.00","36","170",,"3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET09803/02/24 02:53:02 METAR KBFI 021053Z 17003KT 10SM OVC035 03/01 A2929 RMK AO2 SLP917 T00330011 (PV)","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,"2007-05-17"
"72793524234","SEATTLE BOEING FIELD, WA US","47.54554","-122.31475","7.6","2024-03-02T03:53:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,"29.29","33","37","0.00",,"0.00","3","86","29.29","SCT:04 85 BKN:07 110","29.26","10.00","35","150",,"5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET13503/02/24 03:53:02 METAR KBFI 021153Z 15004KT 10SM SCT085 BKN110 03/01 A2929 RMK AO2 SLP919 60000 70011 T00280006 10044 20028 53001 (PV)","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,"2007-05-17"
"72793524234","SEATTLE BOEING FIELD, WA US","47.54554","-122.31475","7.6","2024-03-02T04:53:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,"29.31","34","37","0.00",,,,"89","29.31","FEW:02 41 BKN:07 65 OVC:08 75","29.28","10.00","36","150",,"5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET11203/02/24 04:53:02 METAR KBFI 021253Z 15004KT 10SM FEW041 BKN065 OVC075 03/01 A2931 RMK AO2 SLP924 T00280011 (PV)","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,"2007-05-17"
"72793524234","SEATTLE BOEING FIELD, WA US","47.54554","-122.31475","7.6","2024-03-02T05:53:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,"29.32","33","36","0.00",,,,"89","29.32","BKN:07 28 BKN:07 100","29.29","10.00","35","140",,"7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET10503/02/24 05:53:02 METAR KBFI 021353Z 14006KT 10SM BKN028 BKN100 02/01 A2932 RMK AO2 SLP928 T00220006 (PV)","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,"2007-05-17"
"72793524234","SEATTLE BOEING FIELD, WA US","47.54554","-122.31475","7.6","2024-03-02T06:53:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,"29.35","33","37","0.01","-RA:02 |RA |RA","-0.05","3","86","29.34","BKN:07 28 BKN:07 100","29.32","8.00","35","VRB","17","8",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET13503/02/24 06:53:02 METAR KBFI 021453Z 20007G15KT 8SM -RA BKN028 BKN100 03/01 A2935 RMK AO2 RAB38 SLP937 P0001 60001 T00280006 53018 (PV)","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,"2007-05-17"
"72793524234","SEATTLE BOEING FIELD, WA US","47.54554","-122.31475","7.6","2024-03-02T07:53:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,"29.37","34","37","T",,,,"89","29.36","BKN:07 15 OVC:08 29","29.34","10.00","36","160",,"10",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET11703/02/24 07:53:02 METAR KBFI 021553Z 16009KT 10SM BKN015 OVC029 03/01 A2937 RMK AO2 RAE03 SLP943 P0000 T00280011 (PV)","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,"2007-05-17"
"72793524234","SEATTLE BOEING FIELD, WA US","47.54554","-122.31475","7.6","2024-03-02T08:49:00","FM-16","7",,,,,,,,,,,,,,,,,,,,,"29.39","34","37",,,,,"87",,"SCT:04 19","29.36","10.00","36","180","17","10",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET08403/02/24 08:49:02 SPECI KBFI 021649Z 18009G15KT 10SM SCT019 03/01 A2939 RMK AO2 (PV)","FM-16","7",,,,,,,,,,,,,,,,,,,,,,,,,,,"2007-05-17"
"72793524234","SEATTLE BOEING FIELD, WA US","47.54554","-122.31475","7.6","2024-03-02T08:53:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,"29.39","34","38","0.00",,,,"86","29.39","SCT:04 12 SCT:04 21","29.36","10.00","36","VRB","21","13",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET10803/02/24 08:53:02 METAR KBFI 021653Z 18011G18KT 10SM SCT012 SCT021 03/01 A2939 RMK AO2 SLP953 T00330011 (PV)","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,"2007-05-17"
"72793524234","SEATTLE BOEING FIELD, WA US","47.54554","-122.31475","7.6","2024-03-02T09:53:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,"29.43","34","41","0.00",,"-0.06","3","76","29.43","CLR:00","29.40","10.00","38","180","26","13",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET12203/02/24 09:53:02 METAR KBFI 021753Z 18011G23KT 10SM CLR 05/01 A2943 RMK AO2 SLP965 60001 T00500011 10050 20022 53022 (PV)","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,"2007-05-17"
"72793524234","SEATTLE BOEING FIELD, WA US","47.54554","-122.31475","7.6","2024-03-02T09:59:00","FM-16","7",,,,,,,,,,,,,,,,,,,,,"29.43","34","41",,,,,"76",,"BKN:07 18","29.40","10.00","38","190","24","14",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET09403/02/24 09:59:02 SPECI KBFI 021759Z 19012G21KT 10SM BKN018 05/01 A2943 RMK AO2 T00500011 (PV)","FM-16","7",,,,,,,,,,,,,,,,,,,,,,,,,,,"2007-05-17"
"72793524234","SEATTLE BOEING FIELD, WA US","47.54554","-122.31475","7.6","2024-03-02T10:51:00","FM-16","6",,,,,,,,,,,,,,,,,,,,,"29.45","34","43",,,,,"71",,"SCT:04 20 SCT:04 110","29.42","10.00","39","190","21","13",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET09603/02/24 10:51:02 SPECI KBFI 021851Z 19011G18KT 10SM SCT020 SCT110 06/01 A2945 RMK AO2 FIBI (PV)","FM-16","6",,,,,,,,,,,,,,,,,,,,,,,,,,,"2007-05-17"
"72793524234","SEATTLE BOEING FIELD, WA US","47.54554","-122.31475","7.6","2024-03-02T10:53:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,"29.45","33","42","0.00",,,,"71","29.45","SCT:04 20 SCT:04 110","29.42","10.00","38","200","21","10",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET10303/02/24 10:53:02 METAR KBFI 021853Z 20009G18KT 10SM SCT020 SCT110 06/01 A2945 RMK AO2 SLP973 T00560006","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,"2007-05-17"
"72793524234","SEATTLE BOEING FIELD, WA US","47.54554","-122.31475","7.6","2024-03-02T11:53:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,"29.47","31","43","0.00",,,,"63","29.47","SCT:04 35 SCT:04 100","29.44","10.00","38","VRB","20","9",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET10903/02/24 11:53:02 METAR KBFI 021953Z 21008G17KT 10SM SCT035 SCT100 06/M01 A2947 RMK AO2 SLP980 T00611006 (MM)","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,"2007-05-17"
"72793524234","SEATTLE BOEING FIELD, WA US","47.54554","-122.31475","7.6","2024-03-02T12:53:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,"29.49","29","43","0.00",,"-0.06","1","58","29.49","FEW:02 120","29.46","10.00","37","210","21","10",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET10803/02/24 12:53:02 METAR KBFI 022053Z 21009G18KT 10SM FEW120 06/M02 A2949 RMK AO2 SLP985 T00611017 51020 (MM)","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,"2007-05-17"
"72793524234","SEATTLE BOEING FIELD, WA US","47.54554","-122.31475","7.6","2024-03-02T13:53:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,"29.50","28","42","0.00",,,,"58","29.49","BKN:07 90 BKN:07 110","29.47","10.00","36","210","24","9",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET10903/02/24 13:53:02 METAR KBFI 022153Z 21008G21KT 10SM BKN090 BKN110 06/M02 A2950 RMK AO2 SLP988 T00561022 (MM)","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,"2007-05-17"
"72793524234","SEATTLE BOEING FIELD, WA US","47.54554","-122.31475","7.6","2024-03-02T14:42:00","FM-16","7",,,,,,,,,,,,,,,,,,,,,"29.53","33","37","0.02","-RA:02 BR:1 |RA |RA",,,"86",,"OVC:08 4","29.50","3.00","35","200","23","11",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET11203/02/24 14:42:02 SPECI KBFI 022242Z 20010G20KT 3SM -RA BR OVC004 03/01 A2953 RMK AO2 RAB28 P0002 T00280006 (MM)","FM-16","7",,,,,,,,,,,,,,,,,,,,,,,,,,,"2007-05-17"
"72793524234","SEATTLE BOEING FIELD, WA US","47.54554","-122.31475","7.6","2024-03-02T14:53:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,"29.52","34","37","0.04","-RA:02 BR:1 |RA |RA",,,"89","29.52","OVC:08 8","29.49","3.00","36","160","20","10",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET11903/02/24 14:53:02 METAR KBFI 022253Z 16009G17KT 3SM -RA BR OVC008 03/01 A2952 RMK AO2 RAB28 SLP997 P0004 T00280011 (MM)","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,"2007-05-17"
"72793524234","SEATTLE BOEING FIELD, WA US","47.54554","-122.31475","7.6","2024-03-02T15:00:00","FM-16","7",,,,,,,,,,,,,,,,,,,,,"29.52","35","38","T",,,,"89",,"SCT:04 10 BKN:07 16 BKN:07 75","29.49","10.00","37","150",,"7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET11703/02/24 15:00:02 SPECI KBFI 022300Z 15006KT 10SM SCT010 BKN016 BKN075 03/02 A2952 RMK AO2 RAE00 P0000 T00330017 (MM)","FM-16","7",,,,,,,,,,,,,,,,,,,,,,,,,,,"2007-05-17"
"72793524234","SEATTLE BOEING FIELD, WA US","47.54554","-122.31475","7.6","2024-03-02T15:53:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,"29.52","36","40","T",,"-0.04","0","86","29.52","SCT:04 10 BKN:07 16 BKN:07 75","29.49","10.00","38","150",,"6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET14803/02/24 15:53:02 METAR KBFI 022353Z 15005KT 10SM SCT010 BKN016 BKN075 04/02 A2952 RMK AO2 RAE00 SLP997 P0000 60004 T00440022 10072 20022 50012 (MM)","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,"2007-05-17"
"72793524234","SEATTLE BOEING FIELD, WA US","47.54554","-122.31475","7.6","2024-03-02T16:00:00","FM-16","7",,,,,,,,,,,,,,,,,,,,,"29.52","35","40",,,,,"83",,"FEW:02 19 SCT:04 24 BKN:07 46","29.49","10.00","38","130",,"6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET10003/02/24 16:00:01 SPECI KBFI 030000Z 13005KT 10SM FEW019 SCT024 BKN046 04/02 A2952 RMK AO2 T00440017","FM-16","7",,,,,,,,,,,,,,,,,,,,,,,,,,,"2007-05-17"
"72793524234","SEATTLE BOEING FIELD, WA US","47.54554","-122.31475","7.6","2024-03-02T16:07:00","FM-16","7",,,,,,,,,,,,,,,,,,,,,"29.52","36","40",,,,,"86",,"SCT:04 10 BKN:07 16 BKN:07 75","29.49","10.00","38","130",,"5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET10003/02/24 16:07:01 SPECI KBFI 030007Z 13004KT 10SM SCT010 BKN016 BKN075 04/02 A2952 RMK AO2 T00440022","FM-16","7",,,,,,,,,,,,,,,,,,,,,,,,,,,"2007-05-17"
"72793524234","SEATTLE BOEING FIELD, WA US","47.54554","-122.31475","7.6","2024-03-02T16:53:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,"29.53","35","41","0.00",,,,"79","29.52","SCT:04 12 BKN:07 16 BKN:07 25","29.50","10.00","38","180",,"5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET10703/02/24 16:53:01 METAR KBFI 030053Z 18004KT 10SM SCT012 BKN016 BKN025 05/02 A2953 RMK AO2 SLP998 T00500017","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,"2007-05-17"
"72793524234","SEATTLE BOEING FIELD, WA US","47.54554","-122.31475","7.6","2024-03-02T17:53:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,"29.54","31","42","0.00",,,,"65","29.54","SCT:04 12 BKN:07 16 BKN:07 25","29.51","10.00","37","190","18","9",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET11103/02/24 17:53:01 METAR KBFI 030153Z 19008G16KT 10SM SCT012 BKN016 BKN025 06/M01 A2954 RMK AO2 SLP002 T00561006","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,"2007-05-17"
"72793524234","SEATTLE BOEING FIELD, WA US","47.54554","-122.31475","7.6","2024-03-02T18:00:00","FM-16","7",,,,,,,,,,,,,,,,,,,,,"29.54","31","42",,,,,"65",,"FEW:02 12 BKN:07 95 OVC:08 110","29.51","10.00","37","210",,"9",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET10103/02/24 18:00:01 SPECI KBFI 030200Z 21008KT 10SM FEW012 BKN095 OVC110 06/M01 A2954 RMK AO2 T00561006","FM-16","7",,,,,,,,,,,,,,,,,,,,,,,,,,,"2007-05-17"
"72793524234","SEATTLE BOEING FIELD, WA US","47.54554","-122.31475","7.6","2024-03-02T18:07:00","FM-16","7",,,,,,,,,,,,,,,,,,,,,"29.54","31","42",,,,,"65",,"SCT:04 12 BKN:07 16 OVC:08 25","29.51","10.00","37","190","20","11",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET10403/02/24 18:07:01 SPECI KBFI 030207Z 19010G17KT 10SM SCT012 BKN016 OVC025 06/M01 A2954 RMK AO2 T00561006","FM-16","7",,,,,,,,,,,,,,,,,,,,,,,,,,,"2007-05-17"
"72793524234","SEATTLE BOEING FIELD, WA US","47.54554","-122.31475","7.6","2024-03-02T18:51:00","FM-16","6",,,,,,,,,,,,,,,,,,,,,"29.56","30","41",,,,,"66",,"SCT:04 15 BKN:07 30 OVC:08 50","29.53","10.00","37","210","21","8",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET10403/02/24 18:51:03 SPECI KBFI 030251Z 21007G18KT 10SM SCT015 BKN030 OVC050 05/M01 A2956 RMK AO2 FIBI (HW)","FM-16","6",,,,,,,,,,,,,,,,,,,,,,,,,,,"2007-05-17"
"72793524234","SEATTLE BOEING FIELD, WA US","47.54554","-122.31475","7.6","2024-03-02T18:53:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,"29.56","31","40","0.00",,"-0.04","3","70","29.56","SCT:04 15 BKN:07 30 OVC:08 50","29.53","10.00","36","200","20","8",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET11703/02/24 18:53:01 METAR KBFI 030253Z 20007G17KT 10SM SCT015 BKN030 OVC050 04/M01 A2956 RMK AO2 SLP011 T00441006 53014","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,"2007-05-17"
"72793524234","SEATTLE BOEING FIELD, WA US","47.54554","-122.31475","7.6","2024-03-02T19:51:00","FM-16","6",,,,,,,,,,,,,,,,,,,,,"29.58","34","37",,"-RA:02 |RA |RA",,,"87",,"SCT:04 17 BKN:07 26 BKN:07 41","29.55","10.00","36","200","23","13",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET11903/02/24 19:51:03 SPECI KBFI 030351Z 20011G20KT 10SM -RA SCT017 BKN026 BKN041 03/01 A2958 RMK AO2 RAB42 P0000 FIBI (HW)","FM-16","6",,,,,,,,,,,,,,,,,,,,,,,,,,,"2007-05-17"
"72793524234","SEATTLE BOEING FIELD, WA US","47.54554","-122.31475","7.6","2024-03-02T19:53:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,"29.58","33","38","T","-RA:02 |RA |RA",,,"83","29.58","SCT:04 17 BKN:07 26 BKN:07 41","29.55","10.00","36","210","23","10",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET12603/02/24 19:53:01 METAR KBFI 030353Z 21009G20KT 10SM -RA SCT017 BKN026 BKN041 03/01 A2958 RMK AO2 RAB42 SLP016 P0000 T00330006","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,"2007-05-17"
"72793524234","SEATTLE BOEING FIELD, WA US","47.54554","-122.31475","7.6","2024-03-02T20:51:00","FM-16","6",,,,,,,,,,,,,,,,,,,,,"29.57","34","37",,,,,"87",,"OVC:08 36","29.54","10.00","36","000",,"0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET10603/02/24 20:51:03 SPECI KBFI 030451Z 00000KT 10SM OVC036 03/01 A2957 RMK AO2 RAE50UPB48E49 P0000 FIBI (HW)","FM-16","6",,,,,,,,,,,,,,,,,,,,,,,,,,,"2007-05-17"
"72793524234","SEATTLE BOEING FIELD, WA US","47.54554","-122.31475","7.6","2024-03-02T20:53:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,"29.57","34","37","T",,,,"89","29.57","OVC:08 39","29.54","10.00","36","000",,"0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET11303/02/24 20:53:01 METAR KBFI 030453Z 00000KT 10SM OVC039 03/01 A2957 RMK AO2 RAE50UPB48E49 SLP014 P0000 T00280011","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,"2007-05-17"
"72793524234","SEATTLE BOEING FIELD, WA US","47.54554","-122.31475","7.6","2024-03-02T21:53:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,"29.58","34","37","0.00",,"-0.01","1","89","29.57","FEW:02 60 BKN:07 80 OVC:08 100","29.55","10.00","36","140",,"3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET13103/02/24 21:53:01 METAR KBFI 030553Z 14003KT 10SM FEW060 BKN080 OVC100 03/01 A2958 RMK AO2 SLP015 60000 T00280011 10056 20028 51004","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,"2007-05-17"
"72793524234","SEATTLE BOEING FIELD, WA US","47.54554","-122.31475","7.6","2024-03-02T22:53:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,"29.58","34","37","0.00",,,,"89","29.58","FEW:02 49 OVC:08 65","29.55","10.00","36","000",,"0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET10003/02/24 22:53:01 METAR KBFI 030653Z 00000KT 10SM FEW049 OVC065 03/01 A2958 RMK AO2 SLP016 T00280011","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,"2007-05-17"
"72793524234","SEATTLE BOEING FIELD, WA US","47.54554","-122.31475","7.6","2024-03-02T23:53:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,"29.58","34","36","0.00",,,,"93","29.58","OVC:08 55","29.55","10.00","35","000",,"0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET10303/02/24 23:53:01 METAR KBFI 030753Z 00000KT 10SM OVC055 02/01 A2958 RMK AO2 SLP017 T00220011 400720022","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,"2007-05-17"
"72793524234","SEATTLE BOEING FIELD, WA US","47.54554","-122.31475","7.6","2024-03-02T23:59:00","SOD  ","6",,,,,"41","29.42","6.7","0","-3.7","24","45","36","200","29","0.05","180","17","RA BR",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"SOD73024 HR PRECIPITATION (IN):0.05  24 HR MAX TEMP (F):45 24 HR MAX TEMP TIME (LST):1148 24 HR MIN TEMP (F):36 24 HR MIN TEMP TIME (LST):2356 AVERAGE STATION PRESSURE:29.420 MINIMUM SEA LEVEL PRESSURE:29.27 TIME OF OCCURRENCE:0011 PEAK WIND SPEED (MPH):29  PEAK WIND DIR (DEG):200 PEAK WIND TIME (LST):1336  FASTEST 2MIN SPEED (MPH):17 FASTEST 2MIN DIR (DEG):180 FASTEST 2MIN TIME (LST):0946 AVERAGE WIND SPEED (MPH):6.7  24 HR AVG TEMP (F):41 HEATING DEGREE DAYS:24  COOLING DEGREE DAYS:0   LATEST DAY MAX TEMP (0700-1900 LST):45  LATEST NIGHT MIN TEMP(1900-0800 LST):36 HOURLY INCREMENTAL PRECIPITATION VALUES (IN):    T    0.00 0.00 0.00 0.00 0.01 T    0.00 0.00 0.00 0.00 0.00 0.00 0.04 T    0.00 0.00 0.00 T    T    0.00 0.00 0.00","SOD  ","6",,,,,,,,,,,,,,,,,,,,,,,,,"0646","1757","2007-05-17"
"72793524234","SEATTLE BOEING FIELD, WA US","47.54554","-122.31475","7.6","2024-03-03T00:53:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,"29.59","34","37","0.00",,"-0.01","3","89","29.59","SCT:04 45 OVC:08 55","29.56","10.00","36","140",,"5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET11103/03/24 00:53:02 METAR KBFI 030853Z 14004KT 10SM SCT045 OVC055 03/01 A2959 RMK AO2 SLP019 T00280011 53005 (HW)","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,"2007-05-17"
"72793524234","SEATTLE BOEING FIELD, WA US","47.54554","-122.31475","7.6","2024-03-03T01:53:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,"29.59","32","37","0.00",,,,"82","29.59","OVC:08 42","29.56","10.00","35","130",,"7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET09803/03/24 01:53:02 METAR KBFI 030953Z 13006KT 10SM OVC042 03/00 A2959 RMK AO2 SLP021 T00280000 (HW)","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,"2007-05-17"
"72793524234","SEATTLE BOEING FIELD, WA US","47.54554","-122.31475","7.6","2024-03-03T02:53:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,"29.60","32","37","0.00",,,,"82","29.59","FEW:02 40 OVC:08 55","29.57","10.00","35","110",,"3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET10003/03/24 02:53:02 METAR KBFI 031053Z 11003KT 10SM FEW040 OVC055 03/00 A2960 RMK AO2 SLP022 T00280000","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,"2007-05-17"
"72793524234","SEATTLE BOEING FIELD, WA US","47.54554","-122.31475","7.6","2024-03-03T03:53:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,"29.60","31","36","0.00",,"-0.01","2","82","29.60","OVC:08 43","29.57","10.00","34","150",,"7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET12303/03/24 03:53:02 METAR KBFI 031153Z 15006KT 10SM OVC043 02/M01 A2960 RMK AO2 SLP023 70005 T00221006 10033 20017 52004 (TA)","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,"2007-05-17"
"72793524234","SEATTLE BOEING FIELD, WA US","47.54554","-122.31475","7.6","2024-03-03T04:53:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,"29.61","31","35","0.00",,,,"85","29.60","FEW:02 39 BKN:07 47 OVC:08 60","29.58","10.00","33","150",,"8",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET11303/03/24 04:53:02 METAR KBFI 031253Z 15007KT 10SM FEW039 BKN047 OVC060 02/M01 A2961 RMK AO2 SLP025 T00171006 (TA)","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,"2007-05-17"
